job_name,param_index,param_name,param_key,mean,std,first_half_mean,second_half_mean,split_half_abs_mean_shift_sigma
diagnostic120,46,ra_image,46:ra_image,-1.5137059507289863,0.03941449378982492,-1.4848575623639881,-1.5425543390939733,1.4638467015759593
diagnostic120,47,ra_image,47:ra_image,-0.7461509120224912,0.046317011111324975,-0.7124447357479162,-0.7798570882970998,1.4554555859768137
diagnostic120,48,ra_image,48:ra_image,0.8463218602968151,0.021599670807583505,0.8491590368204224,0.8434846837732094,0.2627055336860987
diagnostic120,49,dec_image,49:dec_image,0.8414770326504898,0.029561446726220974,0.8520668156800167,0.8308872496209617,0.7164590506848337
diagnostic120,50,dec_image,50:dec_image,0.44652518293179944,0.05228728773756342,0.48227946757112644,0.4107708982924634,1.3676090761526223
diagnostic120,51,dec_image,51:dec_image,-1.2249493612379705,0.03627806793671601,-1.1995432795741197,-1.2503554429018608,1.400630359229109
diagnostic120,52,dec_image,52:dec_image,-1.2374637329596545,0.027559430358508143,-1.2255170278548533,-1.2494104380644118,0.8669776514925367
cont1,0,gamma_lens0,00:gamma_lens0,2.0183807217438368,0.020115125076277524,2.0229327348124597,2.013828708675228,0.4525960491051491
cont1,1,gamma1_lens1,01:gamma1_lens1,0.10473898097662303,0.02763250928675543,0.08974925759012961,0.1197287043631151,1.0849339255002093
cont1,2,gamma2_lens1,02:gamma2_lens1,-0.12876052456505616,0.04169048112175327,-0.10412951160408067,-0.15339153752603396,1.1816132746682966
cont1,3,R_sersic_source_light0,03:R_sersic_source_light0,0.18560186566690537,0.010084870829702634,0.1806960640411998,0.19050766729261123,0.9729032147383316
cont1,4,n_sersic_source_light0,04:n_sersic_source_light0,4.650097758693591,0.41919469918902696,4.452132674157636,4.848062843229478,0.9445018504214457
cont1,5,e1_source_light0,05:e1_source_light0,-0.11514311259067044,0.026583851770747482,-0.12033712029392184,-0.10994910488742204,0.3907641185969846
cont1,6,e2_source_light0,06:e2_source_light0,-0.0925069786489473,0.0495991480162511,-0.06326267629848695,-0.1217512809994097,1.179225995587259
cont1,7,beta_source_light1,07:beta_source_light1,0.12408381162305517,0.007946404037027547,0.12573166021623775,0.12243596302987868,0.4147407016541691
cont1,8,R_sersic_source_light2,08:R_sersic_source_light2,0.17622418668130477,0.005237563183970453,0.1745321567458131,0.17791621661680193,0.6461134217339131
cont1,9,n_sersic_source_light2,09:n_sersic_source_light2,1.6190910742725173,0.38987708699329154,1.8541573964179976,1.3840247521270783,1.2058483557352597
cont1,10,beta_source_light3,10:beta_source_light3,0.14159940574702884,0.014289926624505005,0.14053316320511738,0.14266564828894168,0.14922995335876585
cont1,11,R_sersic_source_light4,11:R_sersic_source_light4,0.17802701035322657,0.011387749365260637,0.17166354788132715,0.18439047282513227,1.1175979146074428
cont1,12,n_sersic_source_light4,12:n_sersic_source_light4,3.3758507084973037,0.43327931914765616,3.1524495341093837,3.599251882885236,1.0312108818250711
cont1,13,beta_source_light5,13:beta_source_light5,0.18704156816984527,0.0058715578857980386,0.18573411985009558,0.18834901648960056,0.4453497163647951
cont1,14,R_sersic_lens_light0,14:R_sersic_lens_light0,0.9859242856192368,0.05938918031973786,0.9752888342441296,0.9965597369943782,0.35816124478183897
cont1,15,n_sersic_lens_light0,15:n_sersic_lens_light0,3.2281080029059557,0.30740753200527354,3.0863166653544427,3.3698993404574242,0.9224974848605668
cont1,16,e1_lens_light0,16:e1_lens_light0,0.015411564224097368,0.05725083464282997,0.009898109564976955,0.02092501888321807,0.19260696174722944
cont1,17,e2_lens_light0,17:e2_lens_light0,0.3203248583460048,0.0706575606444784,0.3003124855669925,0.34033723112501163,0.5664609023065731
cont1,18,center_x_lens_light0,18:center_x_lens_light0,0.023874707010933596,0.003037181624949139,0.025601091117124445,0.022148322904742675,1.1368329713580294
cont1,19,center_y_lens_light0,19:center_y_lens_light0,-0.05539590687123897,0.0017888286798821917,-0.055367787761904194,-0.05542402598057429,0.03143857165928332
cont1,20,R_sersic_lens_light1,20:R_sersic_lens_light1,3.435505163416058,0.02857502662232521,3.4352554167131717,3.4357549101189977,0.017480067907208012
cont1,21,n_sersic_lens_light1,21:n_sersic_lens_light1,3.3795222854627784,0.33518584882374786,3.2259943785833767,3.533050192342182,0.916076304639429
cont1,22,e1_lens_light1,22:e1_lens_light1,-0.07566831392782683,0.063136700869733,-0.09278690547335582,-0.058549722382296235,0.5422707018087195
cont1,23,e2_lens_light1,23:e2_lens_light1,0.11686509368882075,0.058622557165289566,0.14081832382818912,0.09291186354945148,0.8172018177720481
cont1,24,R_sersic_lens_light2,24:R_sersic_lens_light2,5.84921586637186,0.0213190931857828,5.846829736546183,5.85160199619766,0.2238490919696277
cont1,25,n_sersic_lens_light2,25:n_sersic_lens_light2,1.2584267214778069,0.22355569141084192,1.1221965195306713,1.3946569234249302,1.2187585213043088
cont1,26,e1_lens_light2,26:e1_lens_light2,0.013541307696318335,0.10088168033216631,-0.022453751037273734,0.049536366429910036,0.7136094207534326
cont1,27,e2_lens_light2,27:e2_lens_light2,0.35713220730267203,0.05612954139331947,0.3695130341108707,0.34475138049447746,0.4411518961546199
cont1,28,R_sersic_lens_light3,28:R_sersic_lens_light3,0.9752908235958365,0.06125433340734247,0.9360966360762596,1.0144850111154224,1.279719665163915
cont1,29,R_sersic_lens_light4,29:R_sersic_lens_light4,3.472643935217329,0.03665683452227019,3.4493450130640677,3.4959428573708236,1.2711911683802097
cont1,30,R_sersic_lens_light5,30:R_sersic_lens_light5,5.98972598655592,0.04069519339426817,5.963028213212126,6.016423759899698,1.312084849160127
cont1,31,ratio12_lens_light6,31:ratio12_lens_light6,1.4872148558719622,0.20005868009993802,1.480782824718139,1.49364688702577,0.06430144546160446
cont1,32,ratio13_lens_light6,32:ratio13_lens_light6,19.12796492865545,0.580032197667372,19.4147329758875,18.84119688142306,0.98880044378563
cont1,33,w_c1_lens_light6,33:w_c1_lens_light6,0.13235181979250132,0.056644033015792204,0.1577738989234667,0.10692974066153438,0.8976083720391076
cont1,34,w_t1_lens_light6,34:w_t1_lens_light6,1.0077337431253588,0.11293993507763489,0.9963031435835231,1.019164342667164,0.20241909177407982
cont1,35,e11_lens_light6,35:e11_lens_light6,-0.03825812413485597,0.09785724775529336,-0.02578780688513308,-0.05072844138457861,0.25486752459622036
cont1,36,e21_lens_light6,36:e21_lens_light6,-0.1525168019316303,0.11773944629686263,-0.16564491797393968,-0.13938868588932415,0.22300285002352832
cont1,37,w_c2_lens_light6,37:w_c2_lens_light6,0.069346087200906,0.05282067595887047,0.09942446086704256,0.03926771353476849,1.1388863591593763
cont1,38,w_t2_lens_light6,38:w_t2_lens_light6,6.717395444043864,0.3240698547706192,6.609632223249184,6.825158664838535,0.6650616785730926
cont1,39,e12_lens_light6,39:e12_lens_light6,0.2328189826784506,0.13027263556585023,0.18487003180629202,0.280767933550598,0.7361323529460286
cont1,40,e22_lens_light6,40:e22_lens_light6,-0.1429377822851183,0.09016674100738666,-0.16306794336306496,-0.12280762120717607,0.446509674250555
cont1,41,w_c3_lens_light6,41:w_c3_lens_light6,2.1323369659333404,0.08071369496621224,2.1592432517223923,2.105430680144238,0.6667093062709399
cont1,42,w_t3_lens_light6,42:w_t3_lens_light6,2.6989792248917004,0.4027618569182705,2.454386940871395,2.943571508912067,1.2145752127136613
cont1,43,e13_lens_light6,43:e13_lens_light6,-0.40616033033361065,0.07005312081158709,-0.37447409089449607,-0.4378465697727203,0.904634627881382
cont1,44,e23_lens_light6,44:e23_lens_light6,-0.17310138994124136,0.22166759021415663,-0.03873392016705567,-0.3074688597154267,1.2123330221054396
cont1,45,ra_image,45:ra_image,0.614426142159808,0.03581536254599785,0.6356935891835183,0.5931586951360851,1.187615900624146
cont1,46,ra_image,46:ra_image,-1.5842169171293052,0.020467857542750007,-1.5751857082814984,-1.5932481259771278,0.8824772039291878
cont1,47,ra_image,47:ra_image,-0.807577712471809,0.018368218400011366,-0.8024800592493025,-0.8126753656943443,0.5550514602156723
cont1,48,ra_image,48:ra_image,0.7744862058237634,0.0395644240403303,0.8024091870175224,0.7465632246299538,1.4115196604209383
cont1,49,dec_image,49:dec_image,0.8219324657193965,0.020782820932692552,0.8302867735124114,0.813578157926369,0.8039628325409309
cont1,50,dec_image,50:dec_image,0.36155791715569735,0.02258345477966947,0.3686008139788776,0.3545150203325134,0.6237218256978587
cont1,51,dec_image,51:dec_image,-1.3122649656573084,0.024828754571326883,-1.2961966853556124,-1.3283332459590347,1.2943283365183524
cont1,52,dec_image,52:dec_image,-1.3310375046045504,0.0447539131825035,-1.3024206645768859,-1.3596543446321872,1.278853087564148
cont2,0,gamma_lens0,00:gamma_lens0,2.0047345675649173,0.009871259402077844,2.0043783799259325,2.0050907552039123,0.07216660497825952
cont2,1,gamma1_lens1,01:gamma1_lens1,0.13718287161042106,0.010651434325819852,0.13802570113936755,0.1363400420814758,0.15825653204726955
cont2,2,gamma2_lens1,02:gamma2_lens1,-0.16638391798373503,0.016430320638322157,-0.17355396596901504,-0.1592138699984599,0.8727824785254309
cont2,3,R_sersic_source_light0,03:R_sersic_source_light0,0.19740859513086054,0.004919431918551341,0.19515962759320155,0.19965756266851728,0.9143200167969703
cont2,4,n_sersic_source_light0,04:n_sersic_source_light0,5.171316974536902,0.21589152846591758,5.035207880103009,5.307426068970937,1.2609025967855043
cont2,5,e1_source_light0,05:e1_source_light0,-0.11041774262890802,0.021255208912903865,-0.09838837765883446,-0.12244710759898375,1.131898069673243
cont2,6,e2_source_light0,06:e2_source_light0,-0.16462628682531352,0.021647479185896663,-0.16523782803189654,-0.16401474561873033,0.05649999256756641
cont2,7,beta_source_light1,07:beta_source_light1,0.12349853544266323,0.00492375990923846,0.12346110024124446,0.1235359706440819,0.015205941029283191
cont2,8,R_sersic_source_light2,08:R_sersic_source_light2,0.18459973898308693,0.0053998266844502716,0.1810595238927735,0.18813995407340225,1.3112328585854138
cont2,9,n_sersic_source_light2,09:n_sersic_source_light2,1.0605195123879287,0.15474768648951473,1.1311310425471612,0.9899079822287262,0.9126020783974129
cont2,10,beta_source_light3,10:beta_source_light3,0.14357138943403883,0.005700857034182178,0.14150212108330476,0.14564065778477628,0.7259499187457287
cont2,11,R_sersic_source_light4,11:R_sersic_source_light4,0.194055759024649,0.0039007326512260497,0.19188988676959987,0.19622163127969292,1.1104951034316675
cont2,12,n_sersic_source_light4,12:n_sersic_source_light4,3.7379886192414937,0.16992890930212798,3.805854776827931,3.6701224616549486,0.7987594090353162
cont2,13,beta_source_light5,13:beta_source_light5,0.18736195527700922,0.004157803141498219,0.18762631656624998,0.18709759398776465,0.12716392776778773
cont2,14,R_sersic_lens_light0,14:R_sersic_lens_light0,0.9852880315756215,0.021906486675378943,0.9839675118735437,0.9866085512776951,0.12055969737032905
cont2,15,n_sersic_lens_light0,15:n_sersic_lens_light0,3.61372273515336,0.21584715920493666,3.5175468309712388,3.709898639335513,0.8911482044605185
cont2,16,e1_lens_light0,16:e1_lens_light0,0.01270162842264324,0.04083898175242691,0.0152477296478589,0.010155527197427582,0.12468975062053347
cont2,17,e2_lens_light0,17:e2_lens_light0,0.3698928040104749,0.03951423968930681,0.35817336912590964,0.38161223889504003,0.5931752692910894
cont2,18,center_x_lens_light0,18:center_x_lens_light0,0.02069470325369728,0.0013502197435229064,0.02042150451290592,0.020967901994488742,0.4046730051158374
cont2,19,center_y_lens_light0,19:center_y_lens_light0,-0.050248679628099376,0.003664143679883815,-0.0530438751727958,-0.04745348408340362,1.5257019310017186
cont2,20,R_sersic_lens_light1,20:R_sersic_lens_light1,3.422128186804554,0.012448510141346448,3.4223743927059287,3.4218819809032097,0.039555882357674405
cont2,21,n_sersic_lens_light1,21:n_sersic_lens_light1,3.7260924242005693,0.23550322389825737,3.597975921688392,3.854208926712766,1.0880233432981965
cont2,22,e1_lens_light1,22:e1_lens_light1,-0.09737323526682802,0.07106607439685855,-0.05138567552651701,-0.14336079500713989,1.2942197843334704
cont2,23,e2_lens_light1,23:e2_lens_light1,0.05378482384463232,0.03315009945474454,0.05049434234455298,0.05707530534471139,0.19852015855771446
cont2,24,R_sersic_lens_light2,24:R_sersic_lens_light2,5.862979819757038,0.011875912452014002,5.862764606570563,5.863195032943499,0.036243646510423604
cont2,25,n_sersic_lens_light2,25:n_sersic_lens_light2,1.4925086249131445,0.07308920252639134,1.4894878852687357,1.4955293645575614,0.0826589849104122
cont2,26,e1_lens_light2,26:e1_lens_light2,-0.018834468369050394,0.050007321041442294,0.015057180584293174,-0.05272611732239397,1.3554674894333572
cont2,27,e2_lens_light2,27:e2_lens_light2,0.4687543551305115,0.09970069310512512,0.39442606028841815,0.5430826499726114,1.4910286483761712
cont2,28,R_sersic_lens_light3,28:R_sersic_lens_light3,0.9918122655352218,0.04051825159924409,1.0201855103344002,0.9634390207360121,1.4005167389317035
cont2,29,R_sersic_lens_light4,29:R_sersic_lens_light4,3.5523682025851344,0.02516556656535406,3.5397170989852094,3.5650193061850484,1.0054296664899105
cont2,30,R_sersic_lens_light5,30:R_sersic_lens_light5,6.025357814391457,0.01734517603506723,6.0311267011189305,6.019588927663852,0.6651862991235667
cont2,31,ratio12_lens_light6,31:ratio12_lens_light6,1.4476440955492138,0.1137346495471482,1.4628854158890727,1.432402775209364,0.26801542714390025
cont2,32,ratio13_lens_light6,32:ratio13_lens_light6,18.463782491821693,0.29744999041209413,18.669017880280418,18.258547103363274,1.379965675396689
cont2,33,w_c1_lens_light6,33:w_c1_lens_light6,0.1127223845646833,0.04571140423337202,0.08474187713846508,0.14070289199090308,1.2242243656640706
cont2,34,w_t1_lens_light6,34:w_t1_lens_light6,0.9619437199883425,0.07904587893900078,1.011327711784621,0.912559728192089,1.2495019970301207
cont2,35,e11_lens_light6,35:e11_lens_light6,-0.17783010426845827,0.08973895638346349,-0.10975703861507892,-0.2459031699218382,1.5171352196639794
cont2,36,e21_lens_light6,36:e21_lens_light6,-0.004036051593275504,0.07196756347975608,-0.04393758771183054,0.03586548452527934,1.1088755597297522
cont2,37,w_c2_lens_light6,37:w_c2_lens_light6,0.0464471025948359,0.022855143404389783,0.03218068961782424,0.060713515571847974,1.2484203423241274
cont2,38,w_t2_lens_light6,38:w_t2_lens_light6,7.027909308856836,0.1974161322306411,6.979421176703981,7.076397441009757,0.49122765809223523
cont2,39,e12_lens_light6,39:e12_lens_light6,0.19193733161998988,0.07672742606401088,0.24306463916806126,0.14081002407191792,1.3326996660816348
cont2,40,e22_lens_light6,40:e22_lens_light6,0.015488559861656174,0.054845530268488936,-0.0038139155811813467,0.03479103530449362,0.7038850877361514
cont2,41,w_c3_lens_light6,41:w_c3_lens_light6,2.1022636677774957,0.04914632104181245,2.087109468145388,2.1174178674096087,0.6166972139749435
cont2,42,w_t3_lens_light6,42:w_t3_lens_light6,3.2374626766440238,0.15589027573090633,3.135101677174988,3.339823676113136,1.313244190357456
cont2,43,e13_lens_light6,43:e13_lens_light6,-0.4529165655570609,0.02474114660846689,-0.4552220790863554,-0.4506110520277742,0.1863707907869108
cont2,44,e23_lens_light6,44:e23_lens_light6,-0.33290022129891406,0.06510205830284371,-0.3357949567599448,-0.3300054858378905,0.08892915328473518
cont2,45,ra_image,45:ra_image,0.5823865214878589,0.007475350114326238,0.5794369571975082,0.5853360857782258,0.789144118965479
cont2,46,ra_image,46:ra_image,-1.596448325734256,0.008228149397029918,-1.597464041750678,-1.5954326097177713,0.24688808316886743
cont2,47,ra_image,47:ra_image,-0.8068083058294029,0.0071669334425660276,-0.8076755632235744,-0.8059410484352089,0.24201631032622892
cont2,48,ra_image,48:ra_image,0.7222740460860744,0.008456582898976764,0.7246034119304297,0.7199446802416739,0.5509000200031796
cont2,49,dec_image,49:dec_image,0.7729586197065647,0.027329550559830124,0.7936038734937992,0.7523133659193401,1.5108374169035363
cont2,50,dec_image,50:dec_image,0.3408479263416445,0.010937890056796786,0.3474625135748933,0.33423333910840025,1.2094813896088628
cont2,51,dec_image,51:dec_image,-1.3541904297370138,0.01049571872268297,-1.3488235985892656,-1.3595572608847777,1.0226705362532453
cont2,52,dec_image,52:dec_image,-1.3861074837493905,0.012464265053386431,-1.380173702567081,-1.3920412649316858,0.952126925480319
cont3_cold,0,gamma_lens0,00:gamma_lens0,1.9886042034307476,0.01071210091499875,1.9961617572499784,1.9810466496115298,1.4110311093012438
cont3_cold,1,gamma1_lens1,01:gamma1_lens1,0.13466037192285663,0.005076495703661855,0.13450882654701868,0.13481191729869027,0.05970471941762054
cont3_cold,2,gamma2_lens1,02:gamma2_lens1,-0.1306913846057895,0.008901730860264034,-0.13405311255810098,-0.12732965665347493,0.7552975943008162
cont3_cold,3,R_sersic_source_light0,03:R_sersic_source_light0,0.19302674168332093,0.003987032454986335,0.19432501800369897,0.19172846536294644,0.6512494366214499
cont3_cold,4,n_sersic_source_light0,04:n_sersic_source_light0,5.572844785254668,0.12194318256690062,5.504186559753452,5.641503010756011,1.1260691094895632
cont3_cold,5,e1_source_light0,05:e1_source_light0,-0.16605980940404547,0.018965702308791417,-0.15208415754256777,-0.1800354612655232,1.473781633096973
cont3_cold,6,e2_source_light0,06:e2_source_light0,-0.12746780666317614,0.016937582771384154,-0.1382861778115186,-0.11664943551483022,1.277439796897464
cont3_cold,7,beta_source_light1,07:beta_source_light1,0.12530029714047014,0.004248730998205849,0.12670633103533724,0.12389426324560325,0.6618606332713474
cont3_cold,8,R_sersic_source_light2,08:R_sersic_source_light2,0.1899473205574904,0.002890206255335816,0.19143948634076832,0.18845515477420763,1.0325669872240224
cont3_cold,9,n_sersic_source_light2,09:n_sersic_source_light2,0.8260340245225529,0.11738483814448625,0.8950212967768789,0.7570467522682252,1.1754034566001508
cont3_cold,10,beta_source_light3,10:beta_source_light3,0.1374126806700196,0.004591417390145374,0.13966946426652474,0.1351558970735127,0.9830444084035003
cont3_cold,11,R_sersic_source_light4,11:R_sersic_source_light4,0.18893376785490013,0.003694654195040046,0.1915183297890996,0.18634920592069742,1.3990819151471554
cont3_cold,12,n_sersic_source_light4,12:n_sersic_source_light4,3.4543474223796418,0.09401661132523616,3.501504653236271,3.407190191523012,1.003168061290672
cont3_cold,13,beta_source_light5,13:beta_source_light5,0.1902843833795752,0.0029204172936177493,0.18940310492090687,0.19116566183823627,0.603529132832404
cont3_cold,14,R_sersic_lens_light0,14:R_sersic_lens_light0,1.0220973561964188,0.01702313160094285,1.0126470113003296,1.0315477010924807,1.1102945235995214
cont3_cold,15,n_sersic_lens_light0,15:n_sersic_lens_light0,3.255882320086682,0.3073807825438377,3.4891265002905882,3.022638139882655,1.517623699653008
cont3_cold,16,e1_lens_light0,16:e1_lens_light0,0.07644210098835015,0.03771675088185441,0.053552421965656,0.09933178001104347,1.2137672777693644
cont3_cold,17,e2_lens_light0,17:e2_lens_light0,0.32595982117719163,0.04995457210445863,0.35962222362594176,0.2922974187284443,1.347720580117646
cont3_cold,18,center_x_lens_light0,18:center_x_lens_light0,0.019603540883838946,0.0012784796942003946,0.020478206622453206,0.018728875145224828,1.3682903872432486
cont3_cold,19,center_y_lens_light0,19:center_y_lens_light0,-0.043129124685563625,0.0016569703125834444,-0.04335057317406114,-0.04290767619706733,0.26729324802203186
cont3_cold,20,R_sersic_lens_light1,20:R_sersic_lens_light1,3.3996963492428227,0.012208171743589546,3.4042736413690844,3.395119057116609,0.749873481795712
cont3_cold,21,n_sersic_lens_light1,21:n_sersic_lens_light1,4.518415990261687,0.286955867975298,4.311429169125212,4.725402811398105,1.442638706754331
cont3_cold,22,e1_lens_light1,22:e1_lens_light1,-0.21865239447236168,0.027538902088380474,-0.21546331559825688,-0.22184147334646234,0.2316053750982689
cont3_cold,23,e2_lens_light1,23:e2_lens_light1,0.0163474558307539,0.033212069356034296,0.03569647397224481,-0.0030015623107364085,1.165179918991859
cont3_cold,24,R_sersic_lens_light2,24:R_sersic_lens_light2,5.844210066619967,0.011795740365841254,5.846827961032979,5.841592172206934,0.4438711486701228
cont3_cold,25,n_sersic_lens_light2,25:n_sersic_lens_light2,1.5091722391310425,0.03761146136676167,1.5044394267827577,1.5139050514793577,0.25166862313713334
cont3_cold,26,e1_lens_light2,26:e1_lens_light2,-0.18731500226668044,0.057821526614644174,-0.14341064079651267,-0.23121936373684457,1.5186164752103657
cont3_cold,27,e2_lens_light2,27:e2_lens_light2,0.631494445510807,0.03262602163666523,0.6341307173418004,0.6288581736798214,0.16160547309550077
cont3_cold,28,R_sersic_lens_light3,28:R_sersic_lens_light3,0.9844019297555967,0.02737614630406437,0.9678085441822646,1.000995315328919,1.212251380338188
cont3_cold,29,R_sersic_lens_light4,29:R_sersic_lens_light4,3.5327033779359036,0.029207715343351568,3.554134678004614,3.5112720778672375,1.4675095135664478
