model_id,object_id,object_redshift,path_index,ray_x_model_arcsec,ray_y_model_arcsec,object_x_model_arcsec,object_y_model_arcsec,ray_object_separation_arcsec,published_lens_center_log10_flexion_auger,published_flexion_path_rescaling
0408_run907_0_1_0_1_0_1_1_0,489521448,0.43985,2,-1.9301767361638198,-0.945773758341637,27.64093228282234,126.55253683615815,130.88265619654996,-6.41,-6.422831295999326
0408_run907_0_1_0_1_0_1_1_0,489521448,0.43985,3,0.10463143408480999,1.38748308853893,27.64093228282234,126.55253683615815,128.1582558560961,-6.41,-6.3954247604082575
0408_run907_0_1_0_1_0_1_1_0,488072561,0.6296,0,1.843260400767227,-1.51689282937822,-78.09016358439985,-72.67866316385305,107.02032436471599,-6.41,-6.415127174719691
0408_run907_0_1_0_1_0_1_1_0,488072561,0.6296,1,-1.6936507683425923,0.1922087484406074,-78.09016358439985,-72.67866316385305,105.57741777346095,-6.41,-6.397441493216082
0408_run907_0_1_0_1_0_1_1_0,488072561,0.6296,2,-1.8069531031940207,-0.9416130575062325,-78.09016358439985,-72.67866316385305,104.71548385640237,-6.41,-6.386761097331725
0408_run907_0_1_0_1_0_1_1_0,488072561,0.6296,3,0.11180370402467,1.2327995566865204,-78.09016358439985,-72.67866316385305,107.60321560840795,-6.41,-6.422204135796418
0408_run907_0_1_0_1_0_1_1_0,488074608,0.43054,0,1.94441145781747,-1.57212128223767,107.22719520806596,-113.66106316385167,153.78034804987738,-6.43,-6.409659429889223
0408_run907_0_1_0_1_0_1_1_0,488074608,0.43054,1,-1.8143418662046098,0.272553294046736,107.22719520806596,-113.66106316385167,157.705186239055,-6.43,-6.442494838248747
0408_run907_0_1_0_1_0_1_1_0,488074608,0.43054,2,-1.9301767361638202,-0.9457737583416371,107.22719520806596,-113.66106316385167,156.9078338246335,-6.43,-6.435890791886102
0408_run907_0_1_0_1_0_1_1_0,488074608,0.43054,3,0.10463143408481,1.38748308853893,107.22719520806596,-113.66106316385167,157.19863760319018,-6.43,-6.438303244807303
0408_run907_0_1_0_1_0_1_1_0,488070133,0.59607,0,1.94441145781747,-1.57212128223767,168.5612848843978,45.03773683615027,173.01347168433256,-6.47,-6.4588534683975585
0408_run907_0_1_0_1_0_1_1_0,488070133,0.59607,1,-1.81434186620461,0.272553294046736,168.5612848843978,45.03773683615027,176.1583828496924,-6.47,-6.482323650461352
0408_run907_0_1_0_1_0_1_1_0,488070133,0.59607,2,-1.9301767361638202,-0.945773758341637,168.5612848843978,45.03773683615027,176.58375274104122,-6.47,-6.485465932612893
0408_run907_0_1_0_1_0_1_1_0,488070133,0.59607,3,0.10463143408481,1.38748308853893,168.5612848843978,45.03773683615027,174.02008143863657,-6.47,-6.466411808802972
0408_run907_0_1_0_1_0_1_1_0,488073762,0.42904,0,1.94441145781747,-1.57212128223767,87.72780779643173,-95.74026316384713,127.38300527473322,-6.49,-6.46551039480597
0408_run907_0_1_0_1_0_1_1_0,488073762,0.42904,1,-1.81434186620461,0.272553294046736,87.72780779643173,-95.74026316384713,131.28692810170853,-6.49,-6.504840382613894
0408_run907_0_1_0_1_0_1_1_0,488073762,0.42904,2,-1.93017673616382,-0.9457737583416369,87.72780779643173,-95.74026316384713,130.47815683898065,-6.49,-6.496789362036675
0408_run907_0_1_0_1_0_1_1_0,488073762,0.42904,3,0.10463143408481,1.38748308853893,87.72780779643173,-95.74026316384713,130.8113914301612,-6.49,-6.500112618329585
0408_run907_0_1_0_1_0_1_1_0,488073021,0.30741,0,1.94441145781747,-1.57212128223767,-20.860426637473108,-82.07826316383357,83.67376841765922,-6.49,-6.475656897156685
0408_run907_0_1_0_1_0_1_1_0,488073021,0.30741,1,-1.81434186620461,0.272553294046736,-20.860426637473108,-82.07826316383357,84.5246136719585,-6.49,-6.488838494253313
0408_run907_0_1_0_1_0_1_1_0,488073021,0.30741,2,-1.93017673616382,-0.9457737583416371,-20.860426637473108,-82.07826316383357,83.31167504292709,-6.49,-6.47000650999262
0408_run907_0_1_0_1_0_1_1_0,488073021,0.30741,3,0.10463143408481,1.38748308853893,-20.860426637473108,-82.07826316383357,86.05849439427365,-6.49,-6.512270142188819
0408_run907_0_1_0_1_0_1_1_0,489522199,0.3973,0,1.94441145781747,-1.57212128223767,-17.876021319495646,105.37013683615176,108.76348710362416,-6.5,-6.522516253984642
0408_run907_0_1_0_1_0_1_1_0,489522199,0.3973,1,-1.8143418662046102,0.272553294046736,-17.876021319495646,105.37013683615176,106.31782359157855,-6.5,-6.49288511741465
0408_run907_0_1_0_1_0_1_1_0,489522199,0.3973,2,-1.93017673616382,-0.945773758341637,-17.876021319495646,105.37013683615176,107.50508269385259,-6.5,-6.50735387713909
